id,name,value,category,timestamp
18639,Item Epsilon,1608.79,A,2025-01-19T01:34:14Z
18640,Item Epsilon,4254.29,B,2025-01-26T15:47:28Z
18641,Item Delta,2154.86,B,2025-01-01T00:15:36Z
18642,Item Gamma,2144.82,A,2025-01-24T11:54:18Z
18643,Item Theta,1757.3,B,2025-01-12T10:11:27Z
18644,Item Gamma,3529.97,C,2025-01-09T03:16:35Z
18645,Item Epsilon,3881.34,C,2025-01-06T14:00:02Z
18646,Item Zeta,4869.69,A,2025-01-10T12:33:55Z
18647,Item Delta,2250.78,B,2025-01-09T18:04:54Z
18648,Item Beta,4416.01,A,2025-01-21T04:58:29Z
18649,Item Gamma,4698.38,B,2025-01-29T14:51:40Z
18650,Item Beta,426.2,B,2025-01-23T09:17:51Z
18651,Item Theta,613.43,C,2025-01-02T04:44:02Z
18652,Item Alpha,2139.71,A,2025-01-01T14:43:11Z
18653,Item Eta,642.21,B,2025-01-23T17:47:41Z
18654,Item Theta,3731.93,C,2025-01-13T02:27:09Z
18655,Item Alpha,181.96,B,2025-01-24T11:32:58Z
18656,Item Gamma,4140.75,B,2025-01-12T05:14:36Z
18657,Item Epsilon,3792.67,A,2025-01-28T17:54:30Z
18658,Item Delta,3940.92,B,2025-01-23T23:52:56Z
18659,Item Eta,2334.21,A,2025-01-27T22:24:30Z
18660,Item Epsilon,426.34,A,2025-01-24T14:46:58Z
18661,Item Beta,446.69,C,2025-01-10T22:29:04Z
18662,Item Eta,1081.5,C,2025-01-14T03:39:29Z
18663,Item Alpha,353.8,B,2025-01-16T15:53:40Z
18664,Item Gamma,1530.18,A,2025-01-04T19:38:16Z
18665,Item Eta,3964.59,A,2025-01-17T12:30:07Z
18666,Item Zeta,4239.91,C,2025-01-10T06:18:44Z
18667,Item Gamma,3863.49,B,2025-01-08T16:07:05Z
18668,Item Eta,3315.51,B,2025-01-29T07:46:45Z
18669,Item Epsilon,1021.46,A,2025-01-05T01:58:12Z
18670,Item Beta,1152.28,B,2025-01-07T22:55:49Z
18671,Item Beta,871.35,C,2025-01-26T12:50:10Z
18672,Item Zeta,1343.77,C,2025-01-14T09:49:41Z
18673,Item Eta,1433.42,C,2025-01-09T18:52:19Z
18674,Item Theta,3279.21,B,2025-01-05T21:36:07Z
18675,Item Theta,1163.04,A,2025-01-10T01:16:30Z
18676,Item Beta,557.22,C,2025-01-07T18:44:18Z
18677,Item Epsilon,1048.3,C,2025-01-30T12:15:12Z
18678,Item Alpha,3933.44,B,2025-01-03T22:37:35Z
18679,Item Beta,358.68,B,2025-01-30T21:41:11Z
18680,Item Zeta,4378.36,C,2025-01-24T21:44:44Z
18681,Item Theta,3332.73,A,2025-01-22T15:12:56Z
18682,Item Delta,3891.67,A,2025-01-09T14:26:04Z
18683,Item Epsilon,295.39,A,2025-01-13T13:11:02Z
18684,Item Theta,4857.03,C,2025-01-10T09:19:09Z
18685,Item Epsilon,2113.15,C,2025-01-28T19:36:23Z
18686,Item Alpha,3971.17,B,2025-01-13T04:48:32Z
18687,Item Gamma,1434.52,A,2025-01-16T02:23:31Z
18688,Item Zeta,4381.81,A,2025-01-12T02:24:22Z
18689,Item Beta,170.64,C,2025-01-17T20:47:07Z
18690,Item Theta,3049.84,B,2025-01-01T10:24:25Z
18691,Item Theta,2145.34,A,2025-01-15T21:11:26Z
18692,Item Alpha,3169.12,B,2025-01-23T12:57:35Z
18693,Item Theta,1287.62,C,2025-01-16T09:09:37Z
18694,Item Eta,3867.29,C,2025-01-08T00:45:12Z
18695,Item Beta,2149.82,C,2025-01-06T03:25:52Z
18696,Item Delta,4668.26,B,2025-01-06T13:27:35Z
18697,Item Beta,763.58,C,2025-01-21T01:57:11Z
18698,Item Epsilon,2455.85,C,2025-01-21T19:06:23Z
18699,Item Beta,2731.52,A,2025-01-27T00:50:40Z
18700,Item Beta,2745.7,C,2025-01-05T12:55:36Z
18701,Item Alpha,2450.02,B,2025-01-14T19:01:08Z
18702,Item Alpha,2629.84,A,2025-01-02T12:01:25Z
18703,Item Zeta,2209.08,C,2025-01-15T02:57:00Z
18704,Item Gamma,4447.8,A,2025-01-19T00:46:39Z
18705,Item Beta,1806.81,B,2025-01-25T11:04:03Z
18706,Item Delta,4803.2,B,2025-01-21T21:42:57Z
18707,Item Epsilon,4018.93,A,2025-01-20T12:30:30Z
18708,Item Delta,3888.4,C,2025-01-20T20:45:48Z
18709,Item Alpha,811.68,C,2025-01-23T22:09:49Z
18710,Item Gamma,4384.05,B,2025-01-03T00:08:31Z
18711,Item Gamma,4768.9,C,2025-01-21T15:50:24Z
18712,Item Alpha,126.79,B,2025-01-24T23:23:10Z
18713,Item Zeta,3608.84,B,2025-01-02T19:59:42Z
18714,Item Gamma,401.42,C,2025-01-08T22:21:55Z
18715,Item Theta,4798.26,A,2025-01-11T11:30:01Z
18716,Item Eta,3394.51,C,2025-01-07T06:35:43Z
18717,Item Epsilon,3026.38,C,2025-01-27T11:57:39Z
18718,Item Beta,1146.03,A,2025-01-30T14:21:00Z
18719,Item Zeta,1620.55,A,2025-01-28T05:54:32Z
18720,Item Theta,1366.62,C,2025-01-04T10:55:49Z
18721,Item Beta,3143.65,B,2025-01-10T06:50:03Z
18722,Item Theta,2039.67,A,2025-01-23T07:35:48Z
18723,Item Epsilon,1894.44,C,2025-01-19T18:02:48Z
18724,Item Zeta,1888.71,C,2025-01-15T19:17:43Z
18725,Item Delta,2031.43,A,2025-01-01T14:37:56Z
18726,Item Eta,1642.85,B,2025-01-19T01:52:51Z
18727,Item Zeta,300.8,B,2025-01-08T13:40:13Z
18728,Item Theta,1757.46,A,2025-01-25T15:09:52Z
18729,Item Epsilon,272.98,A,2025-01-04T10:17:20Z
18730,Item Alpha,3995.91,C,2025-01-09T14:23:08Z
18731,Item Gamma,4717.91,C,2025-01-22T00:14:22Z
18732,Item Beta,3627.84,B,2025-01-07T14:05:52Z
18733,Item Beta,1838.8,B,2025-01-17T22:54:12Z
18734,Item Delta,3859.31,C,2025-01-14T11:54:03Z
18735,Item Zeta,4859.82,B,2025-01-19T00:26:51Z
18736,Item Theta,4592.79,B,2025-01-22T05:22:58Z
18737,Item Alpha,3227.36,C,2025-01-11T20:48:02Z
18738,Item Gamma,2253.16,A,2025-01-18T13:52:24Z
18739,Item Theta,3743.02,C,2025-01-23T21:06:57Z
18740,Item Delta,4796.54,A,2025-01-11T02:10:18Z
18741,Item Gamma,1512.09,A,2025-01-25T19:31:13Z
18742,Item Epsilon,4974.12,B,2025-01-24T18:40:55Z
18743,Item Gamma,4942.57,C,2025-01-13T21:56:16Z
18744,Item Delta,1594.96,B,2025-01-22T12:02:36Z
18745,Item Zeta,2055.95,B,2025-01-02T14:51:16Z
18746,Item Gamma,1469.64,B,2025-01-25T15:19:02Z
18747,Item Alpha,2908.94,C,2025-01-26T23:53:52Z
18748,Item Delta,325.8,B,2025-01-04T04:31:39Z
18749,Item Zeta,1807.91,A,2025-01-05T21:28:09Z
18750,Item Zeta,1197.25,B,2025-01-16T09:12:59Z
18751,Item Epsilon,4108.86,C,2025-01-27T04:53:38Z
18752,Item Zeta,4774.24,B,2025-01-21T13:42:04Z
18753,Item Eta,2755.56,C,2025-01-08T16:46:33Z
18754,Item Eta,1193.93,A,2025-01-01T17:35:48Z
18755,Item Delta,748.13,B,2025-01-07T11:57:33Z
18756,Item Eta,2124.34,A,2025-01-14T18:09:45Z
18757,Item Beta,4023.09,A,2025-01-28T23:48:58Z
18758,Item Delta,214.47,A,2025-01-14T20:19:17Z
18759,Item Beta,805.69,C,2025-01-05T15:05:41Z
18760,Item Zeta,2037.2,B,2025-01-01T02:15:21Z
18761,Item Gamma,167.41,B,2025-01-13T18:26:59Z
18762,Item Epsilon,862.25,B,2025-01-28T04:39:35Z
18763,Item Gamma,2076.57,A,2025-01-30T09:49:38Z
18764,Item Epsilon,4563.3,C,2025-01-24T01:03:30Z
18765,Item Eta,1878.23,A,2025-01-28T20:40:32Z
18766,Item Eta,1110.94,A,2025-01-23T18:31:14Z
18767,Item Delta,391.34,B,2025-01-08T13:19:03Z
18768,Item Epsilon,729.35,C,2025-01-17T19:36:04Z
18769,Item Eta,3403.2,C,2025-01-24T07:12:57Z
18770,Item Theta,1753.78,A,2025-01-13T01:52:46Z
18771,Item Gamma,3060.46,A,2025-01-11T11:43:23Z
18772,Item Beta,514.3,C,2025-01-12T04:47:59Z
18773,Item Eta,4952.84,C,2025-01-07T08:04:33Z
18774,Item Beta,2537.14,A,2025-01-16T12:23:06Z
18775,Item Gamma,2497.57,A,2025-01-08T22:23:13Z
18776,Item Beta,4170.34,B,2025-01-04T08:28:40Z
18777,Item Zeta,3173.83,A,2025-01-30T00:52:09Z
18778,Item Eta,3949.56,B,2025-01-16T18:07:41Z
18779,Item Delta,4254.4,A,2025-01-13T13:42:24Z
18780,Item Zeta,4157.77,C,2025-01-24T21:04:57Z
18781,Item Epsilon,4025.47,B,2025-01-16T20:50:26Z
18782,Item Zeta,2515.98,B,2025-01-30T00:27:16Z
18783,Item Beta,1913.82,A,2025-01-25T08:26:02Z
18784,Item Beta,1316.96,C,2025-01-03T00:55:25Z
18785,Item Alpha,2366.01,A,2025-01-10T17:44:57Z
18786,Item Gamma,2673.04,C,2025-01-11T17:24:16Z
18787,Item Epsilon,1449.88,C,2025-01-09T14:30:35Z
18788,Item Theta,597.77,C,2025-01-19T13:03:45Z
18789,Item Gamma,878.39,C,2025-01-05T09:15:01Z
18790,Item Zeta,469.39,A,2025-01-18T01:20:58Z
18791,Item Gamma,4278.45,A,2025-01-03T09:57:38Z
18792,Item Eta,3181.9,A,2025-01-01T11:30:54Z
18793,Item Beta,863.88,C,2025-01-17T02:17:18Z
18794,Item Beta,880.74,A,2025-01-24T22:56:24Z
18795,Item Eta,4982.76,A,2025-01-27T17:42:32Z
18796,Item Gamma,1243.85,C,2025-01-19T08:57:24Z
18797,Item Zeta,4733.72,B,2025-01-03T21:02:54Z
18798,Item Gamma,3844.62,B,2025-01-07T08:13:58Z
18799,Item Gamma,2750.36,A,2025-01-01T04:41:05Z
18800,Item Theta,3022.16,C,2025-01-18T08:43:15Z
18801,Item Epsilon,1187.62,C,2025-01-25T17:34:39Z
18802,Item Alpha,4467.09,C,2025-01-09T20:00:35Z
18803,Item Eta,1708.96,C,2025-01-14T09:42:57Z
18804,Item Delta,1927.76,A,2025-01-10T04:05:20Z
18805,Item Theta,688.12,A,2025-01-10T01:47:55Z
18806,Item Eta,1003.82,A,2025-01-14T09:55:49Z
18807,Item Delta,1227.09,A,2025-01-11T04:18:25Z
18808,Item Gamma,3692.71,B,2025-01-29T23:42:35Z
18809,Item Alpha,2675.25,A,2025-01-04T10:55:14Z
18810,Item Zeta,331.41,C,2025-01-26T03:35:47Z
18811,Item Alpha,1408.86,A,2025-01-09T13:37:46Z
18812,Item Beta,4739.41,B,2025-01-13T18:30:56Z
18813,Item Beta,286.46,C,2025-01-02T14:47:38Z
18814,Item Delta,1711.89,A,2025-01-20T12:33:19Z
18815,Item Epsilon,2461.46,C,2025-01-09T14:31:44Z
18816,Item Delta,1123.63,B,2025-01-08T21:43:02Z
18817,Item Epsilon,3288.04,B,2025-01-12T19:25:25Z
18818,Item Alpha,2408.41,B,2025-01-13T06:53:04Z
18819,Item Beta,1652.74,A,2025-01-11T08:05:59Z
18820,Item Alpha,4062.94,C,2025-01-17T10:46:45Z
18821,Item Epsilon,592.54,B,2025-01-23T03:51:00Z
18822,Item Zeta,2863.77,B,2025-01-01T15:13:36Z
18823,Item Gamma,1436.23,C,2025-01-13T17:51:38Z
18824,Item Gamma,2033.76,B,2025-01-07T21:47:56Z
18825,Item Theta,4612.7,A,2025-01-06T16:10:01Z
18826,Item Epsilon,4838.97,C,2025-01-19T02:23:58Z
18827,Item Alpha,1851.14,C,2025-01-07T05:47:12Z
18828,Item Alpha,1896.13,B,2025-01-10T21:20:40Z
18829,Item Gamma,1599.45,C,2025-01-17T16:25:20Z
18830,Item Delta,571.98,A,2025-01-26T07:46:36Z
18831,Item Eta,3111.19,B,2025-01-21T22:55:50Z
18832,Item Epsilon,1904.17,A,2025-01-23T20:39:54Z
18833,Item Epsilon,3681.31,C,2025-01-12T12:11:11Z
18834,Item Gamma,4025.1,C,2025-01-18T05:59:17Z
18835,Item Theta,2117.26,B,2025-01-01T18:06:09Z
18836,Item Alpha,2323.5,C,2025-01-30T01:55:53Z
18837,Item Beta,3921.74,A,2025-01-16T20:38:37Z
18838,Item Gamma,1460.64,B,2025-01-25T15:16:47Z
18839,Item Theta,1933.18,C,2025-01-06T18:41:16Z
18840,Item Delta,279.78,A,2025-01-20T04:09:48Z
18841,Item Delta,522.13,B,2025-01-19T19:46:38Z
18842,Item Gamma,3717.96,B,2025-01-13T18:46:34Z
18843,Item Eta,1605.23,B,2025-01-10T16:26:06Z
18844,Item Delta,3992.15,C,2025-01-12T07:13:30Z
18845,Item Alpha,1852.9,C,2025-01-27T19:11:32Z
18846,Item Gamma,634.7,B,2025-01-09T19:36:11Z
18847,Item Epsilon,4694.22,A,2025-01-03T02:43:13Z
18848,Item Gamma,506.93,A,2025-01-22T10:19:56Z
18849,Item Delta,1318.87,B,2025-01-21T14:52:16Z
18850,Item Alpha,1263.38,B,2025-01-09T14:25:34Z
18851,Item Alpha,1555.43,C,2025-01-12T01:21:22Z
18852,Item Epsilon,1456.3,B,2025-01-26T05:46:18Z
18853,Item Gamma,4260.6,A,2025-01-14T11:45:47Z
18854,Item Beta,4166.22,A,2025-01-12T23:33:55Z
18855,Item Alpha,4006.04,C,2025-01-05T11:10:41Z
18856,Item Gamma,4966.7,B,2025-01-02T22:11:48Z
18857,Item Beta,3006.52,B,2025-01-26T17:44:49Z
18858,Item Theta,1608.93,B,2025-01-29T09:52:52Z
18859,Item Zeta,551.0,A,2025-01-05T09:00:11Z
18860,Item Alpha,1383.4,B,2025-01-28T04:24:48Z
18861,Item Epsilon,1993.27,C,2025-01-10T14:58:01Z
18862,Item Alpha,117.42,B,2025-01-07T22:23:16Z
18863,Item Theta,1247.08,C,2025-01-16T18:25:58Z
18864,Item Theta,2043.3,A,2025-01-01T04:29:12Z
18865,Item Eta,1088.83,C,2025-01-03T23:16:27Z
18866,Item Zeta,1104.94,C,2025-01-03T03:01:19Z
18867,Item Delta,1263.55,B,2025-01-01T13:53:34Z
18868,Item Alpha,1982.06,B,2025-01-25T20:30:15Z
18869,Item Zeta,2199.4,B,2025-01-25T23:08:11Z
18870,Item Eta,1162.99,A,2025-01-17T22:29:26Z
18871,Item Gamma,3039.07,A,2025-01-12T05:05:20Z
18872,Item Beta,3173.65,A,2025-01-18T01:44:17Z
18873,Item Theta,3139.41,B,2025-01-10T16:39:09Z
18874,Item Beta,4515.41,C,2025-01-11T21:35:24Z
18875,Item Theta,2468.73,A,2025-01-16T21:26:49Z
18876,Item Gamma,1160.25,C,2025-01-26T08:08:25Z
18877,Item Gamma,113.75,B,2025-01-14T19:41:57Z
18878,Item Epsilon,4215.45,A,2025-01-04T14:26:10Z
18879,Item Alpha,3887.9,C,2025-01-03T08:17:12Z
18880,Item Alpha,1424.44,C,2025-01-28T20:13:50Z
18881,Item Delta,457.16,B,2025-01-09T00:25:04Z
18882,Item Gamma,4760.66,C,2025-01-17T22:14:05Z
18883,Item Zeta,438.83,A,2025-01-04T20:02:19Z
18884,Item Eta,469.88,C,2025-01-27T21:30:40Z
18885,Item Gamma,3991.11,C,2025-01-23T23:10:00Z
18886,Item Delta,3692.58,B,2025-01-14T03:37:05Z
18887,Item Delta,2093.19,B,2025-01-25T09:54:59Z
18888,Item Beta,4672.1,C,2025-01-27T15:03:26Z
18889,Item Eta,2279.93,A,2025-01-05T20:25:26Z
18890,Item Beta,2359.03,C,2025-01-30T13:49:24Z
18891,Item Epsilon,1095.91,A,2025-01-12T11:24:15Z
18892,Item Beta,1138.84,B,2025-01-07T05:46:32Z
18893,Item Epsilon,1024.87,A,2025-01-02T01:00:33Z
18894,Item Epsilon,107.47,C,2025-01-29T08:54:22Z
18895,Item Theta,1402.01,B,2025-01-17T12:41:44Z
18896,Item Epsilon,2975.68,A,2025-01-02T19:07:55Z
18897,Item Zeta,3112.32,C,2025-01-21T10:56:35Z
18898,Item Eta,1723.3,A,2025-01-11T19:07:48Z
18899,Item Theta,3426.16,B,2025-01-01T22:45:56Z
18900,Item Alpha,3966.36,B,2025-01-22T12:10:21Z
18901,Item Eta,4960.93,B,2025-01-30T00:18:16Z
18902,Item Beta,4985.86,C,2025-01-03T03:16:26Z
18903,Item Zeta,4809.55,C,2025-01-22T12:55:05Z
18904,Item Eta,3429.78,B,2025-01-26T13:16:14Z
18905,Item Delta,4971.15,A,2025-01-18T18:58:11Z
18906,Item Beta,882.41,C,2025-01-02T06:40:47Z
18907,Item Beta,777.6,A,2025-01-03T02:44:46Z
18908,Item Zeta,1387.41,A,2025-01-11T05:59:57Z
18909,Item Beta,2187.51,B,2025-01-17T13:23:13Z
18910,Item Alpha,3361.24,C,2025-01-01T23:03:43Z
18911,Item Gamma,3177.14,B,2025-01-19T01:38:53Z
18912,Item Alpha,2586.74,B,2025-01-30T09:32:44Z
18913,Item Theta,3241.12,B,2025-01-13T04:55:52Z
18914,Item Epsilon,1770.44,B,2025-01-17T02:09:10Z
18915,Item Zeta,3978.23,A,2025-01-26T08:15:03Z
18916,Item Eta,923.4,B,2025-01-11T06:14:32Z
18917,Item Gamma,3888.07,B,2025-01-11T03:46:29Z
18918,Item Delta,698.43,B,2025-01-14T11:34:30Z
18919,Item Zeta,2607.7,C,2025-01-01T23:46:42Z
18920,Item Theta,4806.17,B,2025-01-14T20:27:34Z
18921,Item Theta,2922.4,A,2025-01-12T23:32:15Z
18922,Item Theta,431.22,C,2025-01-25T22:20:16Z
18923,Item Gamma,3634.07,A,2025-01-18T13:53:38Z
18924,Item Epsilon,4504.13,A,2025-01-29T09:32:18Z
18925,Item Beta,2942.22,B,2025-01-29T12:45:22Z
18926,Item Gamma,1694.94,C,2025-01-10T14:59:52Z
18927,Item Epsilon,3932.67,B,2025-01-07T20:35:55Z
18928,Item Theta,1535.89,C,2025-01-30T08:22:22Z
18929,Item Delta,4232.7,B,2025-01-03T15:20:47Z
18930,Item Zeta,1824.63,A,2025-01-25T10:46:25Z
18931,Item Theta,4567.17,C,2025-01-01T00:07:47Z
18932,Item Gamma,845.07,C,2025-01-04T13:07:14Z
18933,Item Delta,728.95,A,2025-01-16T20:44:38Z
18934,Item Theta,2044.75,B,2025-01-14T04:30:27Z
18935,Item Eta,3167.3,B,2025-01-13T18:08:10Z
18936,Item Gamma,4254.43,C,2025-01-06T20:59:13Z
18937,Item Theta,2800.15,C,2025-01-14T04:52:43Z
18938,Item Delta,1651.2,B,2025-01-05T20:57:35Z
18939,Item Epsilon,4641.58,B,2025-01-01T02:37:14Z
18940,Item Delta,3793.77,B,2025-01-06T05:45:53Z
18941,Item Epsilon,825.3,C,2025-01-02T07:11:40Z
18942,Item Gamma,3404.32,C,2025-01-30T06:49:38Z
18943,Item Delta,373.47,B,2025-01-25T15:06:13Z
18944,Item Zeta,752.93,A,2025-01-13T21:42:14Z
18945,Item Gamma,1858.93,B,2025-01-05T02:24:18Z
18946,Item Eta,2221.73,A,2025-01-06T19:41:19Z
18947,Item Theta,4163.96,B,2025-01-29T16:43:46Z
18948,Item Beta,368.36,B,2025-01-11T19:36:04Z
18949,Item Zeta,1716.35,A,2025-01-11T23:50:39Z
18950,Item Delta,2557.86,B,2025-01-11T09:36:08Z
18951,Item Epsilon,4045.04,A,2025-01-30T19:00:23Z
18952,Item Alpha,2888.62,C,2025-01-19T00:42:54Z
18953,Item Delta,1027.58,A,2025-01-21T00:16:16Z
18954,Item Epsilon,830.83,A,2025-01-22T18:46:06Z
18955,Item Beta,3616.25,C,2025-01-17T15:57:19Z
18956,Item Gamma,3102.51,A,2025-01-18T01:47:47Z
18957,Item Beta,1845.84,C,2025-01-13T22:51:12Z
18958,Item Zeta,1081.58,A,2025-01-22T11:01:30Z
18959,Item Delta,4704.22,C,2025-01-19T09:25:52Z
18960,Item Gamma,1526.9,C,2025-01-16T14:34:08Z
18961,Item Beta,591.45,C,2025-01-24T23:47:12Z
18962,Item Gamma,679.87,B,2025-01-06T13:12:58Z
18963,Item Delta,4853.82,B,2025-01-03T11:16:34Z
18964,Item Epsilon,3679.56,C,2025-01-22T17:24:32Z
18965,Item Beta,4102.19,C,2025-01-04T23:09:59Z
18966,Item Eta,2491.4,A,2025-01-18T11:27:18Z
18967,Item Eta,2368.3,A,2025-01-17T23:33:25Z
18968,Item Alpha,459.31,C,2025-01-11T05:50:00Z
18969,Item Alpha,1449.19,A,2025-01-27T20:09:59Z
18970,Item Alpha,3449.85,B,2025-01-29T04:53:18Z
18971,Item Epsilon,2294.8,B,2025-01-27T05:19:33Z
18972,Item Zeta,251.09,B,2025-01-16T23:52:53Z
18973,Item Gamma,385.79,C,2025-01-11T00:59:34Z
18974,Item Gamma,2557.52,B,2025-01-03T19:56:59Z
18975,Item Eta,2008.52,B,2025-01-02T00:01:53Z
18976,Item Alpha,4445.71,C,2025-01-03T11:09:47Z
18977,Item Alpha,1917.64,B,2025-01-15T04:24:47Z
18978,Item Theta,4087.51,C,2025-01-06T19:56:12Z
18979,Item Alpha,601.43,C,2025-01-30T08:00:05Z
18980,Item Delta,3518.38,C,2025-01-11T16:42:49Z
18981,Item Epsilon,3876.4,A,2025-01-28T07:30:19Z
18982,Item Epsilon,1887.81,C,2025-01-15T12:17:14Z
18983,Item Gamma,1100.68,C,2025-01-07T17:01:34Z
18984,Item Zeta,2640.9,C,2025-01-05T02:12:06Z
18985,Item Beta,1445.16,B,2025-01-14T07:09:05Z
18986,Item Alpha,1694.1,A,2025-01-12T01:15:04Z
18987,Item Eta,4122.37,B,2025-01-24T03:13:53Z
18988,Item Delta,3502.58,C,2025-01-03T22:07:18Z
18989,Item Eta,4567.3,C,2025-01-08T01:01:42Z
18990,Item Alpha,1189.27,C,2025-01-19T05:00:14Z
18991,Item Alpha,1076.62,A,2025-01-02T08:33:30Z
18992,Item Alpha,3708.08,A,2025-01-09T16:41:57Z
18993,Item Eta,1893.27,C,2025-01-18T20:19:10Z
18994,Item Alpha,4476.14,A,2025-01-02T04:32:14Z
18995,Item Beta,3746.71,A,2025-01-18T06:02:55Z
18996,Item Theta,524.35,A,2025-01-23T11:46:39Z
18997,Item Epsilon,3190.43,B,2025-01-14T10:44:25Z
18998,Item Theta,3210.68,B,2025-01-24T20:23:03Z
18999,Item Eta,1768.35,B,2025-01-26T01:35:33Z
19000,Item Epsilon,1757.72,B,2025-01-03T02:18:14Z
19001,Item Eta,328.62,A,2025-01-27T05:03:44Z
19002,Item Delta,4040.12,A,2025-01-13T22:46:56Z
19003,Item Eta,3061.14,C,2025-01-23T14:53:02Z
19004,Item Epsilon,2451.31,B,2025-01-11T06:36:25Z
19005,Item Gamma,2393.96,A,2025-01-21T06:23:06Z
19006,Item Gamma,1705.61,B,2025-01-26T17:53:44Z
19007,Item Zeta,3227.22,B,2025-01-12T05:12:08Z
19008,Item Epsilon,1110.28,B,2025-01-10T18:51:20Z
19009,Item Eta,3960.07,B,2025-01-27T05:15:46Z
19010,Item Delta,817.23,A,2025-01-29T23:48:02Z
19011,Item Theta,1843.49,A,2025-01-25T12:42:48Z
19012,Item Eta,2892.22,A,2025-01-20T16:47:10Z
19013,Item Delta,3793.24,A,2025-01-20T13:25:22Z
19014,Item Alpha,1300.27,B,2025-01-28T18:39:35Z
19015,Item Zeta,551.96,C,2025-01-16T17:49:51Z
19016,Item Zeta,3111.03,A,2025-01-14T02:02:26Z
19017,Item Eta,4766.95,B,2025-01-18T16:25:04Z
19018,Item Beta,2224.08,A,2025-01-28T07:40:39Z
19019,Item Epsilon,200.44,B,2025-01-23T09:40:17Z
19020,Item Epsilon,2842.31,B,2025-01-09T01:18:43Z
19021,Item Zeta,4441.85,A,2025-01-06T02:51:37Z
19022,Item Epsilon,1219.92,C,2025-01-21T10:55:56Z
19023,Item Delta,3964.37,C,2025-01-06T08:35:49Z
19024,Item Gamma,692.7,B,2025-01-05T16:08:51Z
19025,Item Beta,3804.78,C,2025-01-15T03:17:51Z
19026,Item Zeta,3174.79,A,2025-01-13T21:31:36Z
19027,Item Beta,1439.23,C,2025-01-06T20:21:43Z
19028,Item Theta,887.48,C,2025-01-05T08:09:05Z
19029,Item Theta,2648.62,A,2025-01-28T01:46:04Z
19030,Item Beta,2268.32,C,2025-01-16T21:01:50Z
19031,Item Epsilon,335.1,C,2025-01-25T12:47:13Z
19032,Item Zeta,2316.85,C,2025-01-15T07:06:22Z
19033,Item Beta,3027.81,B,2025-01-11T04:06:24Z
19034,Item Epsilon,4370.84,C,2025-01-30T17:44:21Z
19035,Item Zeta,1770.82,C,2025-01-15T16:19:46Z
19036,Item Alpha,1340.46,B,2025-01-26T06:30:27Z
19037,Item Beta,4360.32,B,2025-01-28T01:11:53Z
19038,Item Eta,2564.37,B,2025-01-16T21:52:12Z
19039,Item Gamma,569.95,C,2025-01-18T02:14:27Z
19040,Item Delta,2904.19,B,2025-01-14T03:34:47Z
19041,Item Delta,349.61,B,2025-01-04T02:35:44Z
19042,Item Epsilon,3674.47,B,2025-01-06T12:36:59Z
19043,Item Epsilon,1358.98,A,2025-01-18T08:49:44Z
19044,Item Alpha,4440.71,B,2025-01-12T23:25:05Z
19045,Item Alpha,1763.3,B,2025-01-11T08:10:48Z
19046,Item Theta,2775.3,B,2025-01-02T14:21:16Z
19047,Item Alpha,1897.79,A,2025-01-29T11:18:49Z
19048,Item Epsilon,4334.34,C,2025-01-25T20:40:31Z
19049,Item Delta,2701.06,A,2025-01-02T10:19:48Z
19050,Item Eta,3333.26,A,2025-01-10T14:30:32Z
19051,Item Alpha,3992.05,C,2025-01-13T14:04:24Z
19052,Item Epsilon,217.85,B,2025-01-10T18:58:40Z
19053,Item Eta,3526.87,B,2025-01-30T07:05:25Z
19054,Item Delta,4686.49,B,2025-01-10T10:48:58Z
19055,Item Zeta,4825.96,B,2025-01-12T21:24:28Z
19056,Item Gamma,3119.51,C,2025-01-30T09:44:17Z
19057,Item Eta,3159.17,B,2025-01-10T05:11:45Z
19058,Item Beta,3559.76,B,2025-01-18T20:35:02Z
19059,Item Theta,3907.98,C,2025-01-19T09:31:52Z
19060,Item Gamma,1357.31,B,2025-01-30T07:08:13Z
19061,Item Epsilon,4062.98,C,2025-01-03T03:51:18Z
19062,Item Eta,1622.9,B,2025-01-01T09:02:25Z
19063,Item Eta,597.99,B,2025-01-28T11:50:19Z
19064,Item Gamma,208.19,B,2025-01-20T09:19:05Z
19065,Item Epsilon,3672.43,B,2025-01-20T15:14:14Z
19066,Item Alpha,199.68,B,2025-01-07T07:15:53Z
19067,Item Zeta,1402.47,A,2025-01-01T09:38:38Z
19068,Item Epsilon,4778.25,C,2025-01-02T00:23:02Z
19069,Item Beta,3594.23,A,2025-01-09T16:10:08Z
19070,Item Gamma,2448.41,C,2025-01-12T01:50:34Z
19071,Item Alpha,4489.75,A,2025-01-25T18:35:48Z
19072,Item Delta,1548.54,A,2025-01-03T12:03:01Z
19073,Item Beta,2473.25,C,2025-01-11T16:52:08Z
19074,Item Theta,493.84,B,2025-01-26T06:20:25Z
19075,Item Alpha,2887.99,C,2025-01-18T06:37:38Z
19076,Item Eta,230.85,C,2025-01-24T05:03:36Z
19077,Item Zeta,4507.11,C,2025-01-03T21:20:03Z
19078,Item Delta,3521.38,C,2025-01-22T14:00:10Z
19079,Item Epsilon,2121.65,B,2025-01-09T01:33:32Z
19080,Item Delta,1482.61,B,2025-01-15T06:43:30Z
19081,Item Epsilon,3910.53,C,2025-01-09T02:49:15Z
19082,Item Beta,4710.96,B,2025-01-02T17:46:01Z
